Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS
Date,,,,,,
2023-10-03,1131.3922119140625,1141.449951171875,1161.949951171875,1139.25,1159.550048828125,1946966
2023-10-04,1113.89794921875,1123.800048828125,1139.0,1113.0,1138.0999755859375,1803871
2023-10-05,1109.2392578125,1119.0999755859375,1128.6500244140625,1111.800048828125,1124.6500244140625,2348562
2023-10-06,1117.366943359375,1127.300048828125,1132.1500244140625,1123.0999755859375,1128.0,1056281
2023-10-09,1113.154541015625,1123.050048828125,1133.800048828125,1109.0,1111.0,1080276
2023-10-10,1116.5740966796875,1126.5,1130.4000244140625,1119.800048828125,1122.0,1092093
2023-10-11,1118.80419921875,1128.75,1134.449951171875,1122.3499755859375,1128.0,1456045
2023-10-12,1120.439697265625,1130.4000244140625,1132.550048828125,1121.199951171875,1129.0,1221965
2023-10-13,1135.20849609375,1145.300048828125,1147.199951171875,1122.0,1126.0999755859375,1934884
2023-10-16,1125.2965087890625,1135.300048828125,1147.25,1133.050048828125,1141.5,1144308
2023-10-17,1126.7833251953125,1136.800048828125,1144.0,1134.0,1138.6500244140625,798807
2023-10-18,1143.2369384765625,1153.4000244140625,1161.800048828125,1134.050048828125,1137.0,2178517
2023-10-19,1131.44189453125,1141.5,1150.0,1135.0,1147.4000244140625,1765065
2023-10-20,1132.1357421875,1142.199951171875,1145.0,1133.0999755859375,1138.0,957910
2023-10-23,1112.5596923828125,1122.449951171875,1149.199951171875,1118.0,1135.0,702730
2023-10-25,1110.4287109375,1120.300048828125,1129.699951171875,1112.800048828125,1125.0,1800673
2023-10-26,1093.974853515625,1103.699951171875,1117.949951171875,1097.5,1115.949951171875,2223975
2023-10-27,1101.5079345703125,1111.300048828125,1119.800048828125,1107.6500244140625,1112.0,1250965
2023-10-30,1105.37353515625,1115.199951171875,1119.949951171875,1103.8499755859375,1115.699951171875,1078813
2023-10-31,1079.0079345703125,1088.5999755859375,1119.5999755859375,1068.3499755859375,1119.449951171875,6475786
2023-11-01,1106.36474609375,1116.199951171875,1132.550048828125,1082.5999755859375,1092.0,3973264
2023-11-02,1122.8681640625,1132.8499755859375,1137.550048828125,1110.5999755859375,1127.8499755859375,3454692
2023-11-03,1131.04541015625,1141.0999755859375,1145.699951171875,1131.5,1138.5,1741756
2023-11-06,1139.866943359375,1150.0,1151.0,1140.0,1140.0999755859375,1428537
2023-11-07,1160.6324462890625,1170.949951171875,1173.550048828125,1146.550048828125,1149.0,1811831
2023-11-08,1166.3316650390625,1176.699951171875,1182.9000244140625,1171.0,1175.0,1702301
2023-11-09,1165.8360595703125,1176.199951171875,1183.25,1166.8499755859375,1181.0,1849169
2023-11-10,1168.9583740234375,1179.3499755859375,1181.5,1170.0999755859375,1174.050048828125,957539
2023-11-13,1167.422119140625,1177.800048828125,1187.550048828125,1173.75,1180.0999755859375,816825
2023-11-15,1170.4947509765625,1180.9000244140625,1184.4000244140625,1171.0,1179.5,2246320
2023-11-16,1179.068603515625,1189.550048828125,1194.9000244140625,1179.5999755859375,1182.0,2205723
2023-11-17,1184.073974609375,1194.5999755859375,1198.4000244140625,1187.949951171875,1189.800048828125,891965
2023-11-20,1177.5322265625,1188.0,1198.25,1185.25,1196.0,1054810
2023-11-21,1190.8140869140625,1201.4000244140625,1205.0,1186.25,1189.0,999135
2023-11-22,1193.490234375,1204.0999755859375,1214.800048828125,1199.0,1205.0,1401782
2023-11-23,1188.2369384765625,1198.800048828125,1209.9000244140625,1194.75,1203.550048828125,1177434
2023-11-24,1184.91650390625,1195.449951171875,1209.5999755859375,1192.800048828125,1200.0,1376695
2023-11-28,1180.8525390625,1191.3499755859375,1200.3499755859375,1189.75,1197.1500244140625,886708
2023-11-29,1191.6070556640625,1202.199951171875,1209.5,1184.5,1191.949951171875,1813462
