Price,Adj Close,Close,High,Low,Open,Volume
Ticker,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS
Date,,,,,,
2023-10-03,631.4027099609375,633.5499877929688,637.5,628.5499877929688,634.4500122070312,3454441
2023-10-04,623.3800048828125,625.5,632.0,624.25,631.0,2357914
2023-10-05,622.23388671875,624.3499755859375,627.75,619.9000244140625,626.0,4050085
2023-10-06,628.7617797851562,630.9000244140625,636.2000122070312,622.75,624.5499877929688,3713370
2023-10-09,613.0651245117188,615.1500244140625,629.5499877929688,613.3499755859375,625.0,3308557
2023-10-10,619.1444091796875,621.25,624.75,615.1500244140625,616.0999755859375,4054232
2023-10-11,619.3936157226562,621.5,627.0,619.0,626.9500122070312,3102088
2023-10-12,622.532958984375,624.6500244140625,626.2999877929688,619.0,622.0499877929688,2810053
2023-10-13,623.130859375,625.25,633.0,614.5,623.25,5462771
2023-10-16,627.9146118164062,630.0499877929688,635.0,619.6500244140625,633.0,3399593
2023-10-17,639.624755859375,641.7999877929688,645.9000244140625,630.5499877929688,632.5,4443295
2023-10-18,642.81396484375,645.0,648.4500122070312,637.75,641.6500244140625,2187089
2023-10-19,636.8342895507812,639.0,644.25,629.1500244140625,639.0,3371397
2023-10-20,637.7810668945312,639.9500122070312,641.9500122070312,630.0,636.9500122070312,1853937
2023-10-23,623.130859375,625.25,644.7000122070312,621.7999877929688,638.0,2502483
2023-10-25,614.3607177734375,616.4500122070312,627.9500122070312,607.7000122070312,625.25,2821496
2023-10-26,603.796630859375,605.8499755859375,614.9500122070312,602.7000122070312,611.8499755859375,2011512
2023-10-27,606.587158203125,608.6500244140625,615.5999755859375,606.0499877929688,606.0499877929688,1348147
2023-10-30,605.5406494140625,607.5999755859375,618.0,600.75,609.7999877929688,1882245
2023-10-31,616.2542114257812,618.3499755859375,621.0,604.4500122070312,607.0999755859375,2661284
2023-11-01,617.948486328125,620.0499877929688,623.9500122070312,616.9000244140625,621.7999877929688,1947740
2023-11-02,617.2010498046875,619.2999877929688,626.7999877929688,618.0,622.0,1651263
2023-11-03,619.9915161132812,622.0999755859375,625.0,619.5999755859375,622.0,1450553
2023-11-06,619.6925659179688,621.7999877929688,626.2999877929688,619.4000244140625,622.0999755859375,1789823
2023-11-07,620.3403930664062,622.4500122070312,624.0,614.7000122070312,623.4000244140625,2747838
2023-11-08,616.6528930664062,618.75,624.8499755859375,617.5,624.0,1332249
2023-11-09,619.2440795898438,621.3499755859375,625.0,613.2000122070312,618.75,2235630
2023-11-10,624.6257934570312,626.75,631.5,620.0499877929688,620.8499755859375,2449660
2023-11-13,618.9451293945312,621.0499877929688,628.2000122070312,617.0,625.1500244140625,2047300
2023-11-15,633.9939575195312,636.1500244140625,639.4000244140625,627.0,632.9500122070312,2033627
2023-11-16,632.7980346679688,634.9500122070312,639.7000122070312,632.0,636.9000244140625,1753550
2023-11-17,649.5908813476562,651.7999877929688,660.0,632.0,632.8499755859375,4306473
2023-11-20,650.1889038085938,652.4000244140625,655.2000122070312,647.5,654.9500122070312,2178344
2023-11-21,665.6363525390625,667.9000244140625,672.0499877929688,654.25,655.0,5077816
2023-11-22,666.2343139648438,668.5,675.3499755859375,665.2999877929688,669.75,2664154
2023-11-23,662.7461547851562,665.0,677.0,659.5,668.0499877929688,2184014
2023-11-24,665.7359619140625,668.0,672.25,663.0499877929688,666.0499877929688,1511079
2023-11-28,671.0180053710938,673.2999877929688,676.7000122070312,668.0499877929688,668.0499877929688,1900825
2023-11-29,673.360107421875,675.6500244140625,680.4500122070312,671.2999877929688,677.0,1829510
