Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS
Date,,,,,,
2023-10-03,125.4720230102539,128.0,129.10000610351562,127.25,129.0,18613557
2023-10-04,122.82534790039062,125.30000305175781,127.0999984741211,124.5,127.0,33272725
2023-10-05,122.77633666992188,125.25,126.1500015258789,124.55000305175781,125.9000015258789,27063441
2023-10-06,123.41349792480469,125.9000015258789,127.0,125.0999984741211,126.5,21928671
2023-10-09,121.40398406982422,123.8499984741211,124.9000015258789,122.5999984741211,124.80000305175781,21457836
2023-10-10,122.82534790039062,125.30000305175781,125.9000015258789,123.75,124.69999694824219,28745957
2023-10-11,122.48225402832031,124.94999694824219,126.30000305175781,124.69999694824219,126.0,24455932
2023-10-12,123.41349792480469,125.9000015258789,126.9000015258789,125.0999984741211,125.3499984741211,19361688
2023-10-13,122.58029174804688,125.05000305175781,125.75,124.0,125.0,26912800
2023-10-16,124.49177551269531,127.0,127.25,124.94999694824219,125.0999984741211,23868700
2023-10-17,124.88387298583984,127.4000015258789,128.5500030517578,127.0,127.9000015258789,24241710
2023-10-18,124.58979797363281,127.0999984741211,128.6999969482422,126.5999984741211,127.8499984741211,20926079
2023-10-19,123.51152038574219,126.0,126.5,124.3499984741211,125.5,30941319
2023-10-20,120.66879272460938,123.0999984741211,125.75,122.69999694824219,125.0,30746140
2023-10-23,117.63002014160156,120.0,123.4000015258789,119.69999694824219,123.3499984741211,30699479
2023-10-25,118.95336151123047,121.3499984741211,122.80000305175781,120.75,121.19999694824219,27346103
2023-10-26,117.53199768066406,119.9000015258789,120.9000015258789,118.9000015258789,120.8499984741211,36298907
2023-10-27,117.53199768066406,119.9000015258789,121.80000305175781,119.5,120.5,28424007
2023-10-30,116.79681396484375,119.1500015258789,121.25,118.94999694824219,121.05000305175781,18753217
2023-10-31,116.40470886230469,118.75,120.1500015258789,118.4000015258789,120.0,22319950
2023-11-01,114.29717254638672,116.5999984741211,119.0999984741211,116.0,119.0,24717941
2023-11-02,115.76754760742188,118.0999984741211,118.55000305175781,114.5999984741211,114.5999984741211,72538804
2023-11-03,114.98335266113281,117.30000305175781,118.5999984741211,117.0999984741211,118.19999694824219,31747230
2023-11-06,117.0418701171875,119.4000015258789,119.6500015258789,117.5,118.5,27883152
2023-11-07,117.28693389892578,119.6500015258789,120.19999694824219,118.4000015258789,119.30000305175781,25818033
2023-11-08,116.69878387451172,119.05000305175781,120.5,118.55000305175781,119.75,22552386
2023-11-09,117.28693389892578,119.6500015258789,120.5,118.8499984741211,119.19999694824219,22979112
2023-11-10,117.67903900146484,120.05000305175781,120.44999694824219,118.80000305175781,119.5,23584510
2023-11-13,118.61027526855469,121.0,121.25,119.9000015258789,120.8499984741211,17951775
2023-11-15,121.60003662109375,124.05000305175781,124.4000015258789,121.5,121.69999694824219,38344393
2023-11-16,122.23719787597656,124.69999694824219,125.25,123.0,124.0,30836413
2023-11-17,122.7273178100586,125.19999694824219,125.75,124.30000305175781,124.69999694824219,23319439
2023-11-20,121.89411163330078,124.3499984741211,125.6500015258789,124.05000305175781,125.05000305175781,18780290
2023-11-21,123.75658416748047,126.25,126.4000015258789,124.94999694824219,125.05000305175781,29643312
2023-11-22,123.60954284667969,126.0999984741211,126.9000015258789,125.5,126.4000015258789,19588063
2023-11-23,124.19769287109375,126.69999694824219,127.4000015258789,125.9000015258789,126.3499984741211,30736851
2023-11-24,123.46250915527344,125.94999694824219,127.0,125.55000305175781,126.69999694824219,14719450
2023-11-28,124.34473419189453,126.8499984741211,127.0,126.0,127.0,18377843
2023-11-29,125.22695922851562,127.75,128.14999389648438,126.69999694824219,127.1500015258789,23092165
