Price,Adj Close,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,,
2023-10-03,1391.893798828125,1434.0,1437.0,1420.300048828125,1436.050048828125,4181867
2023-10-04,1401.93994140625,1444.3499755859375,1449.949951171875,1418.199951171875,1425.0,4510406
2023-10-05,1420.47900390625,1463.449951171875,1475.6500244140625,1450.199951171875,1452.0,7384621
2023-10-06,1435.28125,1478.699951171875,1484.5,1463.300048828125,1469.5,3598672
2023-10-09,1432.1265869140625,1475.449951171875,1491.0,1462.199951171875,1464.9000244140625,3567552
2023-10-10,1451.2484130859375,1495.1500244140625,1497.0,1469.0999755859375,1483.9000244140625,5688951
2023-10-11,1450.5203857421875,1494.4000244140625,1518.25,1481.449951171875,1497.0,7220129
2023-10-12,1422.4688720703125,1465.5,1504.4000244140625,1452.0,1491.9000244140625,11081662
2023-10-13,1389.1275634765625,1431.1500244140625,1438.0,1400.0,1405.0,17973439
2023-10-16,1392.0394287109375,1434.1500244140625,1443.5999755859375,1430.0,1432.0999755859375,4850745
2023-10-17,1400.095703125,1442.449951171875,1453.3499755859375,1438.050048828125,1440.25,3923764
2023-10-18,1398.25146484375,1440.550048828125,1454.0,1438.3499755859375,1442.0,4264837
2023-10-19,1391.5540771484375,1433.6500244140625,1439.6500244140625,1426.0999755859375,1426.0999755859375,6795691
2023-10-20,1385.342041015625,1427.25,1438.5,1425.25,1430.0,3928622
2023-10-23,1367.2880859375,1408.6500244140625,1432.3499755859375,1405.25,1425.5999755859375,2636516
2023-10-25,1347.0343017578125,1370.050048828125,1402.550048828125,1361.300048828125,1399.0,6940777
2023-10-26,1336.6123046875,1359.449951171875,1374.0,1353.0999755859375,1355.050048828125,6357656
2023-10-27,1357.1611328125,1380.3499755859375,1385.0,1363.6500244140625,1363.6500244140625,4634358
2023-10-30,1353.9166259765625,1377.050048828125,1380.3499755859375,1363.0999755859375,1380.3499755859375,2667696
2023-10-31,1345.411865234375,1368.4000244140625,1381.1500244140625,1363.0,1379.949951171875,3451595
2023-11-01,1331.4012451171875,1354.1500244140625,1377.449951171875,1351.6500244140625,1373.050048828125,3090672
2023-11-02,1347.132568359375,1370.1500244140625,1376.300048828125,1361.6500244140625,1370.0,3758060
2023-11-03,1365.715087890625,1389.050048828125,1392.0,1377.75,1380.050048828125,3349045
2023-11-06,1379.7257080078125,1403.300048828125,1407.25,1390.800048828125,1393.9000244140625,2736381
2023-11-07,1380.7088623046875,1404.300048828125,1405.9000244140625,1394.8499755859375,1400.0,2272209
2023-11-08,1367.63232421875,1391.0,1405.0,1386.449951171875,1405.0,3550635
2023-11-09,1351.7044677734375,1374.800048828125,1397.5,1370.050048828125,1395.9000244140625,5498051
2023-11-10,1345.8543701171875,1368.8499755859375,1373.1500244140625,1361.0,1369.949951171875,2943649
2023-11-13,1350.4754638671875,1373.550048828125,1382.449951171875,1370.8499755859375,1379.8499755859375,3462092
2023-11-15,1386.8045654296875,1410.5,1414.0,1393.0,1399.0,8551860
2023-11-16,1420.6268310546875,1444.9000244140625,1453.4000244140625,1410.5999755859375,1416.0999755859375,6673907
2023-11-17,1413.4002685546875,1437.550048828125,1451.0,1435.050048828125,1441.050048828125,4901251
2023-11-20,1412.4661865234375,1436.5999755859375,1452.0,1433.6500244140625,1442.0,3584210
2023-11-21,1414.825927734375,1439.0,1450.0,1436.75,1442.0,3793135
2023-11-22,1433.31005859375,1457.800048828125,1458.949951171875,1436.199951171875,1436.199951171875,3108786
2023-11-23,1424.9036865234375,1449.25,1467.9000244140625,1447.699951171875,1467.9000244140625,3186928
2023-11-24,1413.2528076171875,1437.4000244140625,1452.6500244140625,1433.8499755859375,1445.550048828125,2973195
2023-11-28,1418.4637451171875,1442.699951171875,1445.0,1427.050048828125,1444.0,3755373
2023-11-29,1435.079833984375,1459.5999755859375,1460.699951171875,1449.800048828125,1451.0999755859375,3875778
