Price,Adj Close,Close,High,Low,Open,Volume
Ticker,DIVISLAB.NS,DIVISLAB.NS,DIVISLAB.NS,DIVISLAB.NS,DIVISLAB.NS,DIVISLAB.NS
Date,,,,,,
2023-10-03,3701.730224609375,3724.449951171875,3764.0,3705.050048828125,3760.050048828125,210945
2023-10-04,3685.132080078125,3707.75,3732.0,3653.39990234375,3700.0,241798
2023-10-05,3674.646484375,3697.199951171875,3705.5,3655.050048828125,3665.0,344288
2023-10-06,3699.096435546875,3721.800048828125,3728.800048828125,3697.199951171875,3700.0,244389
2023-10-09,3682.697021484375,3705.300048828125,3796.5,3683.85009765625,3700.0,447464
2023-10-10,3690.99609375,3713.64990234375,3725.550048828125,3685.199951171875,3706.949951171875,147622
2023-10-11,3727.671142578125,3750.550048828125,3767.0,3718.75,3729.0,205216
2023-10-12,3732.34228515625,3755.25,3799.0,3729.14990234375,3799.0,323652
2023-10-13,3712.563720703125,3735.35009765625,3762.449951171875,3730.0,3740.800048828125,109845
2023-10-16,3632.902587890625,3655.199951171875,3726.60009765625,3639.75,3711.050048828125,274847
2023-10-17,3624.355224609375,3646.60009765625,3698.64990234375,3627.0,3698.64990234375,273198
2023-10-18,3618.988037109375,3641.199951171875,3684.199951171875,3633.5,3660.0,192368
2023-10-19,3615.55908203125,3637.75,3656.85009765625,3600.5,3641.0,350687
2023-10-20,3532.6181640625,3554.300048828125,3634.39990234375,3534.0,3620.0,465355
2023-10-23,3479.593505859375,3500.949951171875,3625.0,3491.0,3536.14990234375,427540
2023-10-25,3422.4443359375,3443.449951171875,3519.85009765625,3421.35009765625,3500.0,522676
2023-10-26,3385.620361328125,3406.39990234375,3433.75,3380.0,3430.699951171875,538755
2023-10-27,3391.136474609375,3411.949951171875,3437.39990234375,3396.449951171875,3407.0,283983
2023-10-30,3382.638671875,3403.39990234375,3447.199951171875,3384.5,3429.0,244149
2023-10-31,3367.6806640625,3388.35009765625,3422.949951171875,3372.300048828125,3400.39990234375,220543
2023-11-01,3325.638427734375,3346.050048828125,3408.75,3340.0,3400.0,292897
2023-11-02,3323.302734375,3343.699951171875,3407.75,3330.050048828125,3360.60009765625,406645
2023-11-03,3330.260009765625,3350.699951171875,3387.89990234375,3340.10009765625,3368.0,352546
2023-11-06,3485.308349609375,3506.699951171875,3530.89990234375,3295.300048828125,3360.0,1821472
2023-11-07,3460.162841796875,3481.39990234375,3568.800048828125,3401.050048828125,3435.60009765625,1291049
2023-11-08,3469.604736328125,3490.89990234375,3536.64990234375,3481.64990234375,3485.0,480765
2023-11-09,3477.158447265625,3498.5,3520.0,3471.10009765625,3510.0,296978
2023-11-10,3471.890869140625,3493.199951171875,3499.0,3472.25,3491.050048828125,121439
2023-11-13,3488.58837890625,3510.0,3562.89990234375,3487.25,3500.0,235202
2023-11-15,3515.274658203125,3536.85009765625,3540.0,3501.25,3534.949951171875,256472
2023-11-16,3526.60498046875,3548.25,3570.39990234375,3520.0,3536.85009765625,249987
2023-11-17,3578.88427734375,3600.85009765625,3619.0,3550.0,3550.0,297110
2023-11-20,3650.544189453125,3672.949951171875,3757.0,3604.10009765625,3609.949951171875,1601236
2023-11-21,3698.897705078125,3721.60009765625,3734.300048828125,3654.0,3681.89990234375,388729
2023-11-22,3679.118896484375,3701.699951171875,3743.550048828125,3685.0,3710.0,317027
2023-11-23,3665.99951171875,3688.5,3725.0,3640.10009765625,3705.550048828125,252188
2023-11-24,3741.833984375,3764.800048828125,3778.949951171875,3686.949951171875,3688.5,829615
2023-11-28,3737.21240234375,3760.14990234375,3786.35009765625,3743.449951171875,3770.0,197926
2023-11-29,3706.997802734375,3729.75,3775.949951171875,3720.949951171875,3761.0,329180
