Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS
Date,,,,,,
2023-10-03,932.2742309570312,940.2999877929688,951.5999755859375,939.0,951.5999755859375,11131636
2023-10-04,922.1116943359375,930.0499877929688,935.5,925.0,935.0,17334739
2023-10-05,932.8195190429688,940.8499755859375,943.9500122070312,934.5499877929688,935.2000122070312,10478856
2023-10-06,937.1324462890625,945.2000122070312,946.5499877929688,938.0,946.0,6355755
2023-10-09,930.5887451171875,938.5999755859375,942.0499877929688,936.2999877929688,940.25,6725306
2023-10-10,943.0812377929688,951.2000122070312,957.5,940.3499755859375,940.4000244140625,11452715
2023-10-11,944.9649658203125,953.0999755859375,962.0499877929688,950.75,954.9000244140625,12233117
2023-10-12,946.1051635742188,954.25,960.0999755859375,948.4000244140625,952.8499755859375,7836818
2023-10-13,943.1803588867188,951.2999877929688,957.4000244140625,944.5499877929688,949.9500122070312,6650442
2023-10-16,943.279541015625,951.4000244140625,954.8499755859375,946.1500244140625,948.5,5763024
2023-10-17,945.7581787109375,953.9000244140625,960.9500122070312,951.5,955.4000244140625,7747527
2023-10-18,935.6947631835938,943.75,950.6500244140625,939.0999755859375,949.2000122070312,12000153
2023-10-19,927.7630615234375,935.75,945.0,934.0,936.0,8612676
2023-10-20,924.7886962890625,932.75,940.0,930.0,932.0,6586576
2023-10-23,922.0125732421875,929.9500122070312,944.7999877929688,925.4000244140625,942.0,11856890
2023-10-25,908.28076171875,916.0999755859375,933.7999877929688,911.4000244140625,926.0499877929688,12593434
2023-10-26,900.8944091796875,908.6500244140625,916.5999755859375,899.0,914.2999877929688,21693345
2023-10-27,904.9594116210938,912.75,918.1500244140625,911.2999877929688,916.0,8645505
2023-10-30,917.0056762695312,924.9000244140625,926.2999877929688,908.2000122070312,909.0999755859375,7687791
2023-10-31,907.5371704101562,915.3499755859375,931.0,914.0999755859375,929.2999877929688,17211107
2023-11-01,906.248291015625,914.0499877929688,917.5999755859375,909.2999877929688,913.7999877929688,12927203
2023-11-02,912.0979614257812,919.9500122070312,924.7999877929688,912.7999877929688,920.0499877929688,9747311
2023-11-03,925.8297119140625,933.7999877929688,934.5,926.7999877929688,928.5499877929688,7146961
2023-11-06,937.3803100585938,945.4500122070312,947.75,937.4000244140625,941.0,10338367
2023-11-07,940.0076293945312,948.0999755859375,950.4500122070312,930.4500122070312,943.5999755859375,15704942
2023-11-08,927.7630615234375,935.75,948.4500122070312,934.0999755859375,948.4500122070312,17606074
2023-11-09,929.349365234375,937.3499755859375,942.3499755859375,933.0,934.0,9406117
2023-11-10,930.5887451171875,938.5999755859375,941.4500122070312,932.4000244140625,934.9000244140625,9560455
2023-11-13,926.4741821289062,934.4500122070312,940.9000244140625,932.0,940.9000244140625,11470096
2023-11-15,933.0673828125,941.0999755859375,944.4000244140625,938.75,944.4000244140625,19492138
2023-11-16,928.0109252929688,936.0,946.2000122070312,934.0,939.0,19706373
2023-11-17,913.981689453125,921.8499755859375,938.4000244140625,920.1500244140625,926.5499877929688,10956653
2023-11-20,913.5851440429688,921.4500122070312,926.75,917.5,922.0,10562301
2023-11-21,918.1954345703125,926.0999755859375,928.0499877929688,922.0,924.4000244140625,8989572
2023-11-22,914.8740234375,922.75,925.2000122070312,914.75,923.25,12197979
2023-11-23,915.1218872070312,923.0,925.3499755859375,918.5,923.0,5534614
2023-11-24,921.46728515625,929.4000244140625,930.4000244140625,920.2000122070312,921.5,7452002
2023-11-28,917.6005859375,925.5,931.0499877929688,921.7000122070312,928.9000244140625,14231987
2023-11-29,931.5802001953125,939.5999755859375,941.0999755859375,926.0,930.9000244140625,11680078
