Price,Adj Close,Close,High,Low,Open,Volume
Ticker,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS
Date,,,,,,
2023-10-03,3049.280029296875,3073.25,3077.449951171875,2995.10009765625,3040.5,3254492
2023-10-04,3004.134765625,3027.75,3064.10009765625,2990.050048828125,3064.10009765625,3100946
2023-10-05,3071.902099609375,3096.050048828125,3114.89990234375,3032.550048828125,3032.550048828125,3413447
2023-10-06,3069.570556640625,3093.699951171875,3114.949951171875,3073.14990234375,3114.949951171875,1898118
2023-10-09,3050.718505859375,3074.699951171875,3085.0,3055.550048828125,3075.0,1181760
2023-10-10,3052.008544921875,3076.0,3099.0,3072.14990234375,3073.85009765625,1551789
2023-10-11,3064.609375,3088.699951171875,3110.0,3084.39990234375,3090.0,2066921
2023-10-12,3057.713623046875,3081.75,3105.050048828125,3067.050048828125,3094.0,1870280
2023-10-13,3065.50244140625,3089.60009765625,3099.0,3063.5,3067.75,1437808
2023-10-16,3077.70654296875,3101.89990234375,3113.25,3074.699951171875,3098.949951171875,818794
2023-10-17,3042.38427734375,3066.300048828125,3114.199951171875,3063.0,3109.89990234375,1847182
2023-10-18,3021.845703125,3045.60009765625,3079.14990234375,3037.14990234375,3068.64990234375,1350839
2023-10-19,3030.576904296875,3054.39990234375,3069.89990234375,3007.14990234375,3025.60009765625,1599104
2023-10-20,2988.85498046875,3012.35009765625,3056.25,2977.300048828125,3039.949951171875,1667471
2023-10-23,2935.2265625,2958.300048828125,3006.89990234375,2949.0,3003.0,1614030
2023-10-25,2893.355712890625,2916.10009765625,2965.5,2910.300048828125,2959.0,2108353
2023-10-26,2842.257568359375,2864.60009765625,2916.14990234375,2857.050048828125,2906.0,3286109
2023-10-27,2879.266357421875,2901.89990234375,2910.550048828125,2857.64990234375,2864.64990234375,2399538
2023-10-30,2903.52587890625,2926.35009765625,2932.0,2856.14990234375,2899.199951171875,1693052
2023-10-31,2906.204833984375,2929.050048828125,2951.550048828125,2907.949951171875,2929.949951171875,1556467
2023-11-01,2872.718017578125,2895.300048828125,2983.14990234375,2871.050048828125,2947.449951171875,3875595
2023-11-02,2895.340087890625,2918.10009765625,2937.85009765625,2903.199951171875,2935.0,1451606
2023-11-03,2888.54345703125,2911.25,2948.050048828125,2905.0,2934.0,1136175
2023-11-06,2952.24267578125,2975.449951171875,2979.0,2927.25,2933.0,1235499
2023-11-07,2938.203125,2961.300048828125,2983.60009765625,2956.10009765625,2970.0,1112206
2023-11-08,2973.078857421875,2996.449951171875,3002.75,2961.0,2974.699951171875,1013438
2023-11-09,3001.257568359375,3024.85009765625,3028.699951171875,2997.0,3003.0,1719911
2023-11-10,3009.592041015625,3033.25,3044.0,3005.25,3021.050048828125,947753
2023-11-13,3024.72314453125,3048.5,3054.35009765625,3031.64990234375,3050.0,531769
2023-11-15,3041.044677734375,3064.949951171875,3071.050048828125,3055.0,3062.35009765625,1160184
2023-11-16,3027.352294921875,3051.14990234375,3082.10009765625,3045.0,3057.949951171875,1597607
2023-11-17,3084.751220703125,3109.0,3115.449951171875,3045.14990234375,3050.0,1325050
2023-11-20,3064.708740234375,3088.800048828125,3111.949951171875,3076.199951171875,3095.10009765625,1231164
2023-11-21,3050.86767578125,3074.85009765625,3099.0,3062.449951171875,3088.5,1884782
2023-11-22,3058.259521484375,3082.300048828125,3088.64990234375,3062.5,3074.85009765625,1104208
2023-11-23,3021.895263671875,3045.64990234375,3088.0,3031.050048828125,3080.0,1514688
2023-11-24,3030.42822265625,3054.25,3067.0,3039.60009765625,3050.0,915121
2023-11-28,3026.21142578125,3050.0,3059.14990234375,3035.0,3054.0,1210508
2023-11-29,3059.697998046875,3083.75,3089.89990234375,3049.0,3050.0,1801107
