Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,,
2023-10-03,3447.00830078125,3513.85009765625,3534.199951171875,3480.10009765625,3534.199951171875,1948148
2023-10-04,3470.453857421875,3537.75,3548.0,3477.300048828125,3486.300048828125,1788138
2023-10-05,3521.072265625,3589.35009765625,3624.0,3551.199951171875,3554.0,2990768
2023-10-06,3552.512451171875,3621.39990234375,3634.949951171875,3575.050048828125,3591.0,2075691
2023-10-09,3569.14013671875,3638.35009765625,3679.0,3631.0,3645.050048828125,4233074
2023-10-10,3559.869873046875,3628.89990234375,3648.0,3601.35009765625,3640.050048828125,1848148
2023-10-11,3541.2314453125,3609.89990234375,3650.0,3605.0,3650.0,2426417
2023-10-12,3475.162841796875,3542.550048828125,3588.64990234375,3538.10009765625,3575.0,4241281
2023-10-13,3502.92431640625,3570.85009765625,3577.0,3525.0,3530.0,2890357
2023-10-16,3457.0146484375,3524.050048828125,3574.64990234375,3519.10009765625,3566.0,1671104
2023-10-17,3440.337646484375,3507.050048828125,3534.14990234375,3503.35009765625,3530.0,1672065
2023-10-18,3420.91455078125,3487.25,3522.699951171875,3484.0,3511.0,1408245
2023-10-19,3398.6865234375,3455.64990234375,3476.85009765625,3451.89990234375,3469.5,1514545
2023-10-20,3436.945556640625,3494.550048828125,3499.5,3444.050048828125,3450.39990234375,1481211
2023-10-23,3353.93701171875,3410.14990234375,3478.949951171875,3401.300048828125,3473.0,1106272
2023-10-25,3334.2177734375,3390.10009765625,3425.0,3377.199951171875,3390.5,1518537
2023-10-26,3281.746826171875,3336.75,3373.699951171875,3330.0,3368.050048828125,1984471
2023-10-27,3295.712890625,3350.949951171875,3362.0,3337.0,3350.0,1108851
2023-10-30,3322.85791015625,3378.550048828125,3382.85009765625,3333.75,3350.0,910972
2023-10-31,3313.21923828125,3368.75,3399.0,3350.050048828125,3399.0,999811
2023-11-01,3275.7470703125,3330.64990234375,3371.60009765625,3311.0,3355.0,1563475
2023-11-02,3304.712158203125,3360.10009765625,3375.949951171875,3343.199951171875,3343.199951171875,1245384
2023-11-03,3295.663818359375,3350.89990234375,3387.89990234375,3344.300048828125,3382.0,1402598
2023-11-06,3324.52978515625,3380.25,3392.300048828125,3359.0,3375.0,1099852
2023-11-07,3314.89111328125,3370.449951171875,3404.14990234375,3366.0,3378.0,1191144
2023-11-08,3325.80859375,3381.550048828125,3401.949951171875,3369.550048828125,3371.449951171875,992899
2023-11-09,3292.270751953125,3347.449951171875,3391.5,3342.050048828125,3390.10009765625,2112352
2023-11-10,3278.5009765625,3333.449951171875,3347.449951171875,3322.35009765625,3338.0,1338557
2023-11-13,3276.632568359375,3331.550048828125,3356.0,3327.0,3356.0,1030990
2023-11-15,3348.183349609375,3404.300048828125,3413.0,3356.050048828125,3383.10009765625,2059802
2023-11-16,3440.191650390625,3497.85009765625,3529.35009765625,3414.199951171875,3430.050048828125,3951984
2023-11-17,3444.71533203125,3502.449951171875,3524.5,3492.550048828125,3497.85009765625,2021292
2023-11-20,3461.5830078125,3519.60009765625,3533.89990234375,3491.25,3491.25,1475621
2023-11-21,3452.33740234375,3510.199951171875,3539.050048828125,3501.0,3519.60009765625,1807236
2023-11-22,3471.958740234375,3530.14990234375,3532.64990234375,3481.10009765625,3500.0,1798051
2023-11-23,3450.419921875,3508.25,3544.0,3500.0,3530.0,2729804
2023-11-24,3400.11328125,3457.10009765625,3504.550048828125,3453.0,3494.25,1989733
2023-11-28,3412.947998046875,3470.14990234375,3481.25,3433.0,3457.10009765625,1689195
2023-11-29,3455.8291015625,3513.75,3518.0,3475.800048828125,3481.0,1441634
