Price,Adj Close,Close,High,Low,Open,Volume
Ticker,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS
Date,,,,,,
2023-10-03,2977.573486328125,3015.60009765625,3064.89990234375,2991.5,3058.0,387906
2023-10-04,2951.3583984375,2989.050048828125,3020.0,2976.050048828125,3015.949951171875,307263
2023-10-05,2978.610107421875,3016.64990234375,3048.85009765625,2993.39990234375,3020.0,537209
2023-10-06,2999.69091796875,3038.0,3045.0,3022.5,3040.0,180660
2023-10-09,2917.83642578125,2955.10009765625,3049.949951171875,2923.949951171875,3021.10009765625,976306
2023-10-10,2939.262939453125,2976.800048828125,3003.10009765625,2966.0,2975.0,467743
2023-10-11,3061.74853515625,3100.85009765625,3111.0,2987.550048828125,3000.0,1048795
2023-10-12,3049.307373046875,3088.25,3132.10009765625,3064.949951171875,3116.949951171875,927642
2023-10-13,3059.37890625,3098.449951171875,3119.0,3080.050048828125,3084.0,374642
2023-10-16,3121.139892578125,3161.0,3174.300048828125,3099.85009765625,3104.0,966651
2023-10-17,3132.939208984375,3172.949951171875,3187.550048828125,3166.5,3182.10009765625,416816
2023-10-18,3113.388916015625,3153.14990234375,3184.0,3149.0,3170.0,344063
2023-10-19,3224.66796875,3265.85009765625,3275.0,3138.050048828125,3149.5,1129769
2023-10-20,3170.75634765625,3211.25,3265.0,3203.550048828125,3260.0,458086
2023-10-23,3110.130615234375,3149.85009765625,3232.75,3139.449951171875,3205.550048828125,313646
2023-10-25,3101.244384765625,3140.85009765625,3171.0,3090.0,3150.0,391029
2023-10-26,3072.70849609375,3111.949951171875,3130.050048828125,3085.0,3129.0,461475
2023-10-27,3072.955322265625,3112.199951171875,3152.89990234375,3104.050048828125,3125.199951171875,314423
2023-10-30,3071.128662109375,3110.35009765625,3128.550048828125,3055.0,3112.25,265215
2023-10-31,3049.406005859375,3088.35009765625,3139.60009765625,3080.14990234375,3115.050048828125,207132
2023-11-01,3053.454345703125,3092.449951171875,3144.64990234375,3075.550048828125,3095.949951171875,473455
2023-11-02,3013.61328125,3052.10009765625,3149.949951171875,3041.5,3139.0,1268028
2023-11-03,3050.442626953125,3089.39990234375,3110.199951171875,3072.050048828125,3085.0,411691
2023-11-06,3126.965576171875,3166.89990234375,3175.25,3095.699951171875,3110.0,850503
2023-11-07,3090.777587890625,3130.25,3181.199951171875,3121.300048828125,3174.949951171875,355269
2023-11-08,3092.6044921875,3132.10009765625,3166.39990234375,3126.85009765625,3160.300048828125,459324
2023-11-09,3133.877197265625,3173.89990234375,3196.0,3135.0,3145.0,604807
2023-11-10,3066.04345703125,3105.199951171875,3179.050048828125,3095.14990234375,3173.85009765625,820659
2023-11-13,3079.47216796875,3118.800048828125,3136.949951171875,3102.10009765625,3102.10009765625,386501
2023-11-15,3137.777587890625,3177.85009765625,3181.60009765625,3130.10009765625,3144.949951171875,570652
2023-11-16,3238.68896484375,3280.050048828125,3299.0,3178.10009765625,3186.0,963718
2023-11-17,3292.698974609375,3334.75,3368.800048828125,3280.050048828125,3289.699951171875,947293
2023-11-20,3304.15283203125,3346.35009765625,3368.0,3315.60009765625,3357.0,677714
2023-11-21,3333.922607421875,3376.5,3395.0,3330.050048828125,3354.949951171875,742294
2023-11-22,3370.5546875,3413.60009765625,3427.699951171875,3368.800048828125,3387.0,775145
2023-11-23,3523.0078125,3568.0,3576.0,3419.949951171875,3419.949951171875,1726414
2023-11-24,3503.8525390625,3548.60009765625,3579.800048828125,3532.75,3568.0,514405
2023-11-28,3576.32666015625,3622.0,3628.0,3555.050048828125,3560.0,659645
2023-11-29,3699.65185546875,3746.89990234375,3788.14990234375,3625.699951171875,3635.0,1561256
