Price,Adj Close,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,,
2023-10-03,1487.734375,1508.050048828125,1527.0,1506.0,1527.0,19485847
2023-10-04,1508.9447021484375,1529.550048828125,1535.0,1489.25,1495.0,27324715
2023-10-05,1515.0611572265625,1535.75,1551.550048828125,1532.5999755859375,1535.050048828125,24256337
2023-10-06,1513.3841552734375,1534.050048828125,1545.0,1529.8499755859375,1544.0,8879678
2023-10-09,1495.8238525390625,1516.25,1530.0,1512.0,1528.0,8227486
2023-10-10,1504.3079833984375,1524.8499755859375,1529.0,1515.199951171875,1520.550048828125,16633146
2023-10-11,1518.8592529296875,1539.5999755859375,1542.1500244140625,1528.5,1530.0999755859375,15666680
2023-10-12,1528.97119140625,1549.8499755859375,1552.0,1531.5999755859375,1536.0999755859375,11012668
2023-10-13,1515.0611572265625,1535.75,1548.800048828125,1529.949951171875,1540.0,19872650
2023-10-16,1508.9940185546875,1529.5999755859375,1534.449951171875,1520.5,1531.5,8928042
2023-10-17,1520.437744140625,1541.199951171875,1555.75,1535.0,1555.75,16451279
2023-10-18,1499.2767333984375,1519.75,1541.199951171875,1518.0999755859375,1541.199951171875,15608100
2023-10-19,1494.5413818359375,1514.949951171875,1526.25,1503.199951171875,1505.4000244140625,15126182
2023-10-20,1502.28564453125,1522.800048828125,1527.0,1505.0,1505.0,10547005
2023-10-23,1485.7613525390625,1506.050048828125,1528.75,1500.0999755859375,1523.5,11188068
2023-10-25,1476.3399658203125,1496.5,1522.800048828125,1491.449951171875,1521.0,14155998
2023-10-26,1443.6859130859375,1463.4000244140625,1492.0,1460.25,1491.25,27780899
2023-10-27,1449.3583984375,1469.1500244140625,1478.0,1466.9000244140625,1469.5,15970266
2023-10-30,1465.093505859375,1485.0999755859375,1489.949951171875,1461.9000244140625,1463.25,11655491
2023-10-31,1456.609375,1476.5,1504.0,1474.0,1504.0,16317412
2023-11-01,1454.6363525390625,1474.5,1477.449951171875,1462.25,1462.25,16938733
2023-11-02,1456.85595703125,1476.75,1490.5,1467.1500244140625,1485.0,22612577
2023-11-03,1463.76171875,1483.75,1491.4000244140625,1481.6500244140625,1488.0,9047670
2023-11-06,1474.3668212890625,1494.5,1498.0,1483.0,1498.0,12796865
2023-11-07,1467.2144775390625,1487.25,1494.0,1477.199951171875,1494.0,20976424
2023-11-08,1471.4566650390625,1491.550048828125,1493.449951171875,1481.0,1483.949951171875,15699773
2023-11-09,1465.6361083984375,1485.6500244140625,1492.5999755859375,1483.5,1486.0,11058370
2023-11-10,1471.4072265625,1491.5,1496.0,1480.050048828125,1480.0999755859375,7007593
2023-11-13,1468.74365234375,1488.800048828125,1495.949951171875,1485.9000244140625,1492.0999755859375,10302957
2023-11-15,1484.133544921875,1504.4000244140625,1510.949951171875,1500.550048828125,1504.0999755859375,20622730
2023-11-16,1488.0302734375,1508.3499755859375,1519.0,1503.75,1509.699951171875,14856919
2023-11-17,1484.8240966796875,1505.0999755859375,1507.5,1489.0,1490.0,11850937
2023-11-20,1484.9227294921875,1505.199951171875,1513.0,1501.550048828125,1513.0,9665726
2023-11-21,1497.5008544921875,1517.949951171875,1522.0,1512.0999755859375,1519.0,12479986
2023-11-22,1492.1737060546875,1512.550048828125,1520.0,1503.550048828125,1520.0,14561825
2023-11-23,1500.805908203125,1521.300048828125,1523.8499755859375,1508.5,1508.5,6523110
2023-11-24,1511.4603271484375,1532.0999755859375,1533.1500244140625,1519.8499755859375,1521.199951171875,8234596
2023-11-28,1508.056884765625,1528.6500244140625,1537.25,1525.800048828125,1535.199951171875,14244669
2023-11-29,1538.14599609375,1559.1500244140625,1563.0,1533.0,1533.9000244140625,17021244
